"endTime","artistName","trackName","msPlayed"
"2023-01-10 23:42","Twenty One Pilots","Shy Away - Livestream Version",7450
"2023-01-10 23:42","San Cisco","When I Dream",3113
"2023-01-11 01:10","Empire Cast","Conqueror (feat. Estelle & Jussie Smollett)",2176
"2023-01-11 01:10","Britney Spears","If U Seek Amy",95229
"2023-01-11 01:11","The Script","This = Love",1592
"2023-01-11 01:11","Paramore","Never Let This Go",386
"2023-01-11 01:11","Troye Sivan","The Good Side",332
"2023-01-11 01:11","Mayday Parade","Ocean And Atlantic",50613
"2023-01-11 01:11","Ariana Grande","7 rings",548
"2023-01-11 01:15","The Script","This = Love",718
"2023-01-11 01:15","Paramore","Never Let This Go",183127
"2023-01-11 01:15","The Script","Exit Wounds",653
"2023-01-11 01:15","Faber Drive","Too Little Too Late",1904
"2023-01-11 01:18","The Maine","Taxi",187243
"2023-01-11 01:23","The Script","No Good in Goodbye",307680
"2023-01-11 01:38","This Century","Hot Friends",149979
"2023-01-11 01:44","We The Kings","Just Keep Breathing",104144
"2023-01-11 01:44","Halsey","Alone",3815
"2023-01-11 01:44","Fall Out Boy","Fourth Of July",17687
"2023-01-11 01:44","Faber Drive","Killin' Me",2160
"2023-01-11 01:44","Fall Out Boy","Grand Theft Autumn / Where Is Your Boy",1802
"2023-01-11 01:47","WALK THE MOON","Shut Up and Dance",199080
"2023-01-11 01:48","The Script","We Cry",35487
"2023-01-11 01:48","Khalid","Therapy",3712
"2023-01-11 01:52","Panic! At The Disco","Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off",200226
"2023-01-11 01:56","All Time Low","A Love Like War (feat. Vic Fuentes)",213740
"2023-01-11 02:01","WALK THE MOON","Boyfriend",177853
"2023-01-11 02:04","Empire Cast","Whatever Makes You Happy (feat. Jennifer Hudson & Juicy J)",142928
"2023-01-11 02:07","Khalid","Twenty One",184200
"2023-01-11 02:08","A Rocket To The Moon","Wherever You Go",22141
"2023-01-11 02:11","Mayday Parade","Ocean And Atlantic",210026
"2023-01-11 02:12","All Time Low","Oh, Calamity!",1436
"2023-01-11 02:12","Faber Drive","Life Is Waiting",1141
"2023-01-11 02:12","Nate Ruess","What This World Is Coming To (feat. Beck)",20974
"2023-01-11 02:16","The Maine","Saving Grace",233240
"2023-01-11 02:17","Beach Weather","Home Movies",95198
"2023-01-11 02:17","The Maine","I Want You",23
"2023-01-11 02:17","Fall Out Boy","Eternal Summer",567
"2023-01-11 02:21","Ang Bandang Shirley","Alam Mo Ba? - Ang Gulo",219160
"2023-01-11 02:24","My Chemical Romance","I'm Not Okay (I Promise)",188186
"2023-01-11 02:28","All Time Low","Shameless",5402
"2023-01-11 02:28","LANY","Someone Else",1820
"2023-01-11 02:28","Mayday Parade","Without the Bitter the Sweet Isn't as Sweet",3785
"2023-01-11 02:28","Ariana Grande","God is a woman",2028
"2023-01-11 02:28","Mayday Parade","Happy Endings Are Stories That Haven't Ended Yet",214744
"2023-01-11 02:28","The 1975","Sex",1523
"2023-01-11 02:28","Mayday Parade","Always Leaving",14112
"2023-01-11 02:31","Halsey","Gasoline",199593
"2023-01-11 02:35","LANY","Made In Hollywood",214245
"2023-01-11 02:36","Jason Derulo","In My Head",32469
"2023-01-11 02:36","Backstreet Boys","All I Have to Give",1792
"2023-01-11 03:06","Twenty One Pilots","The Pantaloon",70190
"2023-01-11 03:06","Troye Sivan","THE QUIET",1042
"2023-01-11 03:07","The 1975","Talk!",23
"2023-01-11 03:07","WALK THE MOON","Sidekick",2115
"2023-01-11 03:07","All Time Low","Vegas",7041
"2023-01-11 03:07","Maroon 5","Maps - Rumba Whoa Remix",22130
"2023-01-11 03:07","Rihanna","Hate That I Love You",3226
"2023-01-11 03:07","Faber Drive","Second Chance",1793
"2023-01-11 03:07","Twenty One Pilots","Implicit Demand For Proof",23
"2023-01-11 03:10","Neck Deep","Where Do We Go When We Go",160962
"2023-01-11 03:12","Halsey","Ghost",136094
"2023-01-11 03:33","Neck Deep","Motion Sickness",205125
"2023-01-11 03:34","Ben&Ben","Sampaguita",98212
"2023-01-11 03:34","LANY","Bad, Bad, Bad",1637
"2023-01-11 03:34","Carly Rae Jepsen","Warm Blood",1461
"2023-01-11 03:35","WALK THE MOON","All Night",2263
"2023-01-11 03:35","Fall Out Boy","My Songs Know What You Did In The Dark (Light Em Up)",1971
"2023-01-11 03:35","Twenty One Pilots","March To The Sea",1302
"2023-01-11 03:39","Zack Tabudlo","Habang Buhay",244067
"2023-01-11 03:43","Ang Bandang Shirley","Ono",97575
"2023-01-11 03:45","Ang Bandang Shirley","Ilang2x",5726
"2023-01-11 03:54","Ang Bandang Shirley","Ono",552223
"2023-01-11 03:56","Ang Bandang Shirley","Palindrome",108062
"2023-01-11 03:56","PVRIS","What's Wrong",2535
"2023-01-11 03:56","Ang Bandang Shirley","Karagatan",3310
"2023-01-11 03:58","Halsey","The Prologue",2603
"2023-01-11 03:58","Halsey","Heaven In Hiding",1632
"2023-01-11 03:58","Inigo Pascual","Dahil Sa'Yo",121215
"2023-01-11 03:58","Halsey","100 Letters",2863
"2023-01-11 03:58","Halsey","Eyes Closed",1446
"2023-01-11 04:01","Eraserheads","With A Smile",1204
"2023-01-11 04:01","Imagine Dragons","It's Time",181436
"2023-01-11 04:01","Boys Like Girls","Someone Like You",2753
"2023-01-11 04:01","Shawn Mendes","Because I Had You",2259
"2023-01-11 04:01","LANY","Valentine's Day",5744
"2023-01-11 04:05","Fall Out Boy","The Mighty Fall",212466
"2023-01-11 19:11","The Mindset Mentor","3 Ways To Stop Procrastinating",0
"2023-01-11 19:11","Silent Sanctuary","Ikaw Lamang",890
"2023-01-11 19:11","December Avenue","I'll Be Watching You",139650
"2023-01-11 21:35","Parokya Ni Edgar","Gitara",242826
"2023-01-11 21:39","Sugarfree","Burnout",210426
"2023-01-11 21:42","Chito Moiranda","This Guy's in Love with You Pare",193959
"2023-01-11 21:47","6cyclemind","Prinsesa",267293
"2023-01-11 22:30","Wency Cornejo","Hanggang",57394
"2023-01-11 22:31","Fall Out Boy","Grenade Jumper",2141
"2023-01-11 22:31","All Time Low","Ground Control (feat. Tegan and Sara)",1457
"2023-01-11 22:31","LANY","Purple Teeth",5561
"2023-01-11 22:31","Gerard Way","Getting Down the Germs",3247
"2023-01-11 22:31","Ang Bandang Shirley","Di Na Babalik",2920
"2023-01-11 22:32","Faber Drive","Set it Off",97424
"2023-01-11 22:32","Eraserheads","Tikman",2629
"2023-01-11 22:32","San Cisco","Awkward - EP Version",592
"2023-01-11 22:32","Carly Rae Jepsen","Too Much",886
"2023-01-11 22:33","ZAYN","BoRdErSz",512
"2023-01-11 22:33","This Century","Loud",3792
"2023-01-11 22:33","Troye Sivan","SUBURBIA",324
"2023-01-11 22:33","All Time Low","Backseat Serenade",1792
"2023-01-11 22:38","Autotelic","Laro",320573
"2023-01-11 22:41","Fall Out Boy","Golden",152400
"2023-01-11 22:47","Sunset Rollercoaster","My Jinji",238504
"2023-01-11 22:50","The Click Five","Jenny",202360
"2023-01-11 22:54","Ed Sheeran","What Do I Know?",237333
"2023-01-11 22:56","Catfish and the Bottlemen","Hourglass",138154
"2023-01-11 23:01","The Foxies","Floods",219920
"2023-01-11 23:05","Mayday Parade","Walk On Water Or Drown",210000
"2023-01-11 23:09","We The Kings","That Feeling",238352
"2023-01-11 23:11","Rex Orange County","Untitled",135706
"2023-01-11 23:14","WALK THE MOON","Work This Body",175906
"2023-01-12 02:52","WALK THE MOON","In My Mind",4311
"2023-01-12 02:52","Shawn Mendes","Youth (feat. Khalid)",169718
"2023-01-12 03:00","Justin Bieber","Company",208120
"2023-01-12 03:03","Olivia Rodrigo","good 4 u",178146
"2023-01-12 03:06","State Champs","Shades of Gray",196050
"2023-01-12 03:10","The Maine","Saving Grace (Acoustic)",188750
"2023-01-12 03:13","All Time Low","Dirty Laundry",197640
"2023-01-12 03:13","Paramore","Daydreaming",9716
"2023-01-13 03:26","Paramore","Daydreaming",261310
"2023-01-13 03:29","Paramore","Rose-Colored Boy",212853
"2023-01-13 03:38","Eraserheads","Sembreak",246160
"2023-01-13 03:39","Twenty One Pilots","Ride (feat. MUTEMATH)",19875
"2023-01-13 08:39","The Maine","Everything I Ask For",157453
"2023-01-13 08:41","The Maine","This Is The End",105522
"2023-01-13 08:42","The Maine","Girls Do What They Want",104906
"2023-01-13 08:50","Taylor Swift","Lavender Haze",51650
"2023-01-13 18:14","Taylor Swift","Lavender Haze",150746
"2023-01-13 18:14","Taylor Swift","Bejeweled",15928
"2023-01-13 18:26","Taylor Swift","You're On Your Own, Kid",89980
"2023-01-14 02:17","Taylor Swift","Style",6314
"2023-01-14 02:19","League of Legends","Fire To The Fuse",7146
"2023-01-14 02:19","Jackson Wang","Drive You Home",4458
"2023-01-14 02:20","Jackson Wang","爱 - I Love You 3000 Chinese Version",3211
"2023-01-14 02:20","League of Legends","Fire To The Fuse",0
"2023-01-14 02:20","Jackson Wang","Drive You Home",0
"2023-01-14 02:20","Jackson Wang","Drive You Home",420
"2023-01-14 02:20","Rangga Jones","confidence in me",348
"2023-01-14 02:21","Jackson Wang","Why Why Why",8196
"2023-01-14 02:21","Jackson Wang","LMLY",9218
"2023-01-14 02:21","Jackson Wang","Blow",5456
"2023-01-14 02:21","League of Legends","Fire To The Fuse",0
"2023-01-14 02:22","Catfish and the Bottlemen","Glasgow",26392
"2023-01-14 02:22","All Time Low","Too Much",501
"2023-01-14 02:25","Catfish and the Bottlemen","Glasgow",131285
"2023-01-14 02:34","Fall Out Boy","Sugar, We're Goin Down - Patrick Stump Remix",239720
"2023-01-14 02:37","Maroon 5","Memories",189486
"2023-01-14 02:39","Rex Orange County","Untitled",135706
"2023-01-14 03:24","The Summer Set","Love To You",151502
"2023-01-14 16:14","The Summer Set","Love To You",10690
"2023-01-14 16:17","Jackson Wang","Drive You Home",216163
"2023-01-14 16:21","League of Legends","Fire To The Fuse",224169
"2023-01-14 16:25","Jackson Wang","LMLY",209998
"2023-01-14 16:27","Jackson Wang","Blow",163933
"2023-01-14 16:30","Jackson Wang","Why Why Why",159936
"2023-01-14 16:34","88rising","I Love You 3000 II",209642
"2023-01-14 16:36","Jackson Wang","100 Ways",168626
"2023-01-14 16:39","Jackson Wang","Come Alive",172428
"2023-01-14 16:43","Jackson Wang","過 (Should've Let Go)",203786
"2023-01-14 16:45","88rising","Walking (feat. Swae Lee & Major Lazer)",167080
"2023-01-14 16:49","88rising","Mind Games (feat. Jackson Wang)",193251
"2023-01-14 17:09","Jackson Wang","Dopamine",13501
"2023-01-15 00:01","Jackson Wang","Dopamine",178540
"2023-01-15 00:03","Jackson Wang","Dead",139853
"2023-01-15 00:19","Jackson Wang","BULLET TO THE HEART",27578
"2023-01-15 00:19","88rising","California (feat. Jackson Wang & Warren Hue) - [Remix]",273927
"2023-01-15 00:23","Jackson Wang","Cruel",195020
"2023-01-15 00:23","Afgan","M.I.A (feat. Jackson Wang)",11620
"2023-01-15 00:23","Jackson Wang","Vibes",2260
"2023-01-15 00:25","SZA","Kill Bill",153946
"2023-01-15 00:26","Metro Boomin","Creepin' (with The Weeknd & 21 Savage)",65413
"2023-01-15 00:29","SZA","Nobody Gets Me",174358
"2023-01-15 00:32","Zack Tabudlo","Yakap",178947
"2023-01-15 00:35","Fujii Kaze","Shinunoga E-Wa",185573
"2023-01-15 00:36","JVKE","golden hour",22075
"2023-01-15 00:40","Arthur Nery","Isa lang",269256
"2023-01-15 00:42","Sabrina Carpenter","Nonsense",64063
"2023-01-15 00:43","The Weeknd","Die For You",103928
"2023-01-15 00:47","Joji","Glimpse of Us",233456
"2023-01-15 00:52","NOBITA","Ikaw Lang",263500
"2023-01-15 00:55","Adie","Mahika",201951
"2023-01-15 00:56","Lola Amour","Fallen",1857
"2023-01-15 00:56","Taylor Swift","Midnight Rain",49031
"2023-01-15 00:56","Miguel","Sure Thing",3252
"2023-01-15 00:56","Up Dharma Down","Tadhana",15904
"2023-01-15 01:03","d4vd","Here With Me",242484
"2023-01-15 01:06","Taylor Swift","Anti-Hero",200690
"2023-01-15 01:30","NewJeans","Ditto",95065
"2023-01-15 01:40","NewJeans","Ditto",5434
"2023-01-15 01:41","Adie","Paraluman",49438
"2023-01-15 01:43","Stacey Ryan","Fall In Love Alone",125741
"2023-01-15 01:47","Kenaniah","Bahala Na",228688
"2023-01-15 01:52","Chris Brown","Wet The Bed (feat. Ludacris)",209837
"2023-01-15 01:52","Zack Tabudlo","Pano",3406
"2023-01-15 01:53","Moira Dela Torre","Babalik Sa'yo (from ""2 Good 2 Be True"")",1237
"2023-01-15 01:55","Harry Styles","As It Was",167303
"2023-01-15 01:59","NewJeans","Hype Boy",179026
"2023-01-15 02:05","Ace Banzuelo","Muli",172459
"2023-01-15 02:15","TAEYANG","VIBE (feat. Jimin of BTS)",70640
"2023-01-15 02:18","NewJeans","OMG",6331
"2023-01-15 02:18","Adie","Tahanan",2178
"2023-01-15 02:18","Chris Brown","Under The Influence",2344
"2023-01-15 02:18","Calein","Umaasa",1488
"2023-01-15 02:18","Charlie Puth","Left and Right (Feat. Jung Kook of BTS)",154486
"2023-01-15 02:18","dhruv","double take",1607
"2023-01-15 02:43","LE SSERAFIM","ANTIFRAGILE",118440
"2023-01-15 16:30","LE SSERAFIM","ANTIFRAGILE",735
"2023-01-15 16:30","Troye Sivan","Angel Baby",554
"2023-01-15 16:33","SZA","Shirt",181840
"2023-01-15 16:36","Arctic Monkeys","I Wanna Be Yours",183956
"2023-01-15 16:40","Shanti Dope","City Girl",2205
"2023-01-15 16:40","SZA","Snooze",201800
"2023-01-15 16:40","yuji","Old Love",5612
"2023-01-15 16:40","SunKissed Lola","Pasilyo",627
"2023-01-15 16:40","Sam Smith","Unholy (feat. Kim Petras)",1587
"2023-01-15 16:40","Rex Orange County","THE SHADE",1131
"2023-01-15 16:46","Arthur Nery","Pagsamo",297001
"2023-01-15 16:49","Joji","Die For You",211666
"2023-01-15 16:52","mrld","Ikaw Pa Rin",191009
"2023-01-15 16:53","Meghan Trainor","Made You Look",36579
"2023-01-15 16:58","Mayonnaise","Jopay",270603
"2023-01-15 17:42","SZA","Kill Bill",87780
"2023-01-16 02:50","SZA","Kill Bill",66434
"2023-01-16 02:54","Metro Boomin","Creepin' (with The Weeknd & 21 Savage)",221520
"2023-01-16 03:02","SZA","Nobody Gets Me",180853
"2023-01-16 03:14","JVKE","golden hour",1562
"2023-01-16 03:14","Zack Tabudlo","Yakap",173863
"2023-01-16 03:14","Sabrina Carpenter","Nonsense",1428
"2023-01-16 03:14","Fujii Kaze","Shinunoga E-Wa",1031
"2023-01-16 03:14","Arthur Nery","Isa lang",2016
"2023-01-16 03:14","The Weeknd","Die For You",1682
"2023-01-16 03:27","Joji","Glimpse of Us",233456
"2023-01-16 03:32","NOBITA","Ikaw Lang",263500
"2023-01-16 03:46","Adie","Mahika",128967
"2023-01-16 20:43","Adie","Mahika",1308
"2023-01-16 20:43","Adie","Mahika",8575
"2023-01-16 20:43","Lola Amour","Fallen",23
"2023-01-16 20:43","Taylor Swift","Midnight Rain",23
"2023-01-16 20:43","Miguel","Sure Thing",23
"2023-01-16 20:43","d4vd","Here With Me",23
"2023-01-16 20:43","Up Dharma Down","Tadhana",23
"2023-01-16 20:44","Taylor Swift","Anti-Hero",23
"2023-01-16 20:48","d4vd","Here With Me",242484
"2023-01-16 20:51","Taylor Swift","Anti-Hero",200690
"2023-01-16 21:52","NewJeans","Ditto",127688
"2023-01-16 22:26","NewJeans","Ditto",3042
"2023-01-16 22:26","Adie","Paraluman",0
"2023-01-16 22:26","Stacey Ryan","Fall In Love Alone",1905
"2023-01-16 22:30","Chris Brown","Wet The Bed (feat. Ludacris)",13277
"2023-01-16 22:30","Kenaniah","Bahala Na",228688
"2023-01-16 22:34","Zack Tabudlo","Pano",254400
"2023-01-16 22:38","Moira Dela Torre","Babalik Sa'yo (from ""2 Good 2 Be True"")",229711
"2023-01-16 22:41","Harry Styles","As It Was",167303
"2023-01-16 22:44","NewJeans","Hype Boy",179026
"2023-01-16 22:49","Ace Banzuelo","Muli",290004
"2023-01-16 22:50","TAEYANG","VIBE (feat. Jimin of BTS)",40370
"2023-01-16 22:52","Charlie Puth","Left and Right (Feat. Jung Kook of BTS)",154486
"2023-01-16 22:56","NewJeans","OMG",212253
"2023-01-16 22:56","Miley Cyrus","Flowers",7657
"2023-01-16 22:56","Adie","Tahanan",4026
"2023-01-16 22:56","Chris Brown","Under The Influence",4129
"2023-01-16 22:56","LE SSERAFIM","ANTIFRAGILE",1577
"2023-01-16 22:56","Calein","Umaasa",3058
"2023-01-16 22:56","Troye Sivan","Angel Baby",2930
"2023-01-16 22:59","SZA","Shirt",181840
"2023-01-16 23:00","SZA","Snooze",4790
"2023-01-16 23:00","Arctic Monkeys","I Wanna Be Yours",9710
"2023-01-16 23:02","Shanti Dope","City Girl",1596
"2023-01-16 23:02","yuji","Old Love",148313
"2023-01-16 23:02","Rex Orange County","THE SHADE",1605
"2023-01-16 23:05","SunKissed Lola","Pasilyo",10901
"2023-01-16 23:05","Sam Smith","Unholy (feat. Kim Petras)",156943
"2023-01-16 23:10","Arthur Nery","Pagsamo",297001
"2023-01-16 23:14","Joji","Die For You",211666
"2023-01-17 00:16","mrld","Ikaw Pa Rin",169554
"2023-01-17 02:18","mrld","Ikaw Pa Rin",2864
"2023-01-17 02:20","Meghan Trainor","Made You Look",111282
"2023-01-17 02:25","Mayonnaise","Jopay",270603
"2023-01-17 02:31","SZA","Kill Bill",153946
"2023-01-17 02:34","Metro Boomin","Creepin' (with The Weeknd & 21 Savage)",221520
"2023-01-17 02:35","SZA","Nobody Gets Me",73609
"2023-01-17 02:39","Fujii Kaze","Shinunoga E-Wa",185573
"2023-01-17 02:42","JVKE","golden hour",209259
"2023-01-17 02:47","Arthur Nery","Isa lang",269256
"2023-01-17 02:49","Sabrina Carpenter","Nonsense",32578
"2023-01-17 02:49","iluna","panaginip",2960
"2023-01-17 02:54","The Weeknd","Die For You",260253
"2023-01-17 02:57","Joji","Glimpse of Us",233456
"2023-01-17 03:02","Adie","Mahika",554
"2023-01-17 03:02","NOBITA","Ikaw Lang",253816
"2023-01-17 03:02","Lola Amour","Fallen",23
"2023-01-17 03:02","Taylor Swift","Midnight Rain",1140
"2023-01-17 03:02","Miguel","Sure Thing",23
"2023-01-17 03:02","Up Dharma Down","Tadhana",2362
"2023-01-17 03:07","d4vd","Here With Me",242484
"2023-01-17 03:10","Taylor Swift","Anti-Hero",200690
"2023-01-17 03:13","NewJeans","Ditto",185506
"2023-01-17 03:13","Adie","Paraluman",12662
"2023-01-17 03:13","Stacey Ryan","Fall In Love Alone",1741
"2023-01-17 03:17","Chris Brown","Wet The Bed (feat. Ludacris)",23117
"2023-01-17 03:17","Kenaniah","Bahala Na",228688
"2023-01-17 03:22","Zack Tabudlo","Pano",254400
"2023-01-17 03:28","Moira Dela Torre","Babalik Sa'yo (from ""2 Good 2 Be True"")",65040
"2023-01-17 04:18","Ang Walang Kwentang Podcast","[NSFW NA VIDEO] Motmot Memz (Part 2) Feat. Milo Elmido, Jr., Inah Evans, and Direk Rod Singh",1285588
"2023-01-17 05:31","Ang Walang Kwentang Podcast","[NSFW NA VIDEO] Motmot Memz (Part 2) Feat. Milo Elmido, Jr., Inah Evans, and Direk Rod Singh",425527
"2023-01-17 19:12","Miley Cyrus","Flowers",6816
"2023-01-17 19:15","SZA","Kill Bill",153946
"2023-01-17 19:16","RAYE","Escapism.",1933
"2023-01-17 19:16","Bizarrap","Shakira: Bzrp Music Sessions, Vol. 53",1862
"2023-01-17 19:16","Metro Boomin","Creepin' (with The Weeknd & 21 Savage)",1688
"2023-01-17 19:16","Sam Smith","Unholy (feat. Kim Petras)",76985
"2023-01-17 19:20","Taylor Swift","Anti-Hero",200690
"2023-01-17 19:21","Central Cee","LET GO",23
"2023-01-17 19:21","Rema","Calm Down (with Selena Gomez)",76587
"2023-01-17 19:24","Harry Styles","As It Was",167303
"2023-01-17 19:28","Beyoncé","CUFF IT",225388
"2023-01-17 19:31","JVKE","golden hour",209259
"2023-01-17 19:33","Arcángel","La Jumpa",1976
"2023-01-17 19:33","David Guetta","I'm Good (Blue)",139453
"2023-01-17 19:36","SZA","Nobody Gets Me",180853
"2023-01-17 19:39","Tiësto","10:35",6095
"2023-01-17 19:39","d4vd","Here With Me",131843
"2023-01-17 19:43","Zack Tabudlo","Pano",254400
"2023-01-17 19:46","Harry Styles","As It Was",167303
"2023-01-17 19:54","Zack Tabudlo","Habang Buhay",244067
"2023-01-17 19:57","Charlie Puth","Left and Right (Feat. Jung Kook of BTS)",154486
"2023-01-17 20:00","Joji","Glimpse of Us",233456
"2023-01-17 20:03","NIKI","Every Summertime",106989
"2023-01-17 20:05","NIKI","Every Summertime",108941
"2023-01-17 20:08","Sam Concepcion","Diwata (Miss Universe Philippines 2021)",210959
"2023-01-17 20:13","Arthur Nery","Pagsamo",297001
"2023-01-17 20:17","The Maine","Loved You A Little (with Taking Back Sunday and Charlotte Sands)",207280
"2023-01-17 20:20","Adie","Mahika",201951
"2023-01-17 20:24","Zack Tabudlo","Asan Ka Na Ba",241132
"2023-01-17 20:27","BTS","Permission to Dance",187585
"2023-01-17 20:32","Arthur Nery","Isa lang",269256
"2023-01-17 20:35","Paramore","Rose-Colored Boy",212853
"2023-01-17 20:40","Ace Banzuelo","Muli",290004
"2023-01-17 20:45","NOBITA","Ikaw Lang",263500
"2023-01-17 20:49","Troye Sivan","Angel Baby",220779
"2023-01-17 20:52","Paramore","This Is Why",206700
"2023-01-17 20:55","benny blanco","Bad Decisions (with BTS & Snoop Dogg)",172714
"2023-01-17 20:58","Rex Orange County","KEEP IT UP",183000
"2023-01-17 21:03","Ben&Ben","Paninindigan Kita",312234
"2023-01-17 21:06","anees","sun and moon",151507
"2023-01-17 21:10","Coldplay","My Universe",228000
"2023-01-17 21:13","The Maine","Box in a Heart (with renforshort)",171063
"2023-01-17 21:16","Rex Orange County","THE SHADE",181506
"2023-01-17 21:21","Adie","Paraluman",312320
"2023-01-17 21:24","BTS","Butter",164952
"2023-01-17 21:28","The Maine","Black Butterflies and Déjà Vu",203057
"2023-01-17 21:32","Zack Tabudlo","Nangangamba",210354
"2023-01-17 21:37","Rex Orange County","Always",15361
"2023-01-17 21:37","Adie","Tahanan",293727
"2023-01-17 21:39","Machine Gun Kelly","my ex's best friend (with blackbear)",139460
"2023-01-17 21:40","Zack Tabudlo","Binibini",7562
"2023-01-17 21:43","BTS","Dynamite",199053
"2023-01-17 21:46","Stephen Sanchez","Until I Found You",177720
"2023-01-17 21:49","NAYEON","POP!",168106
"2023-01-17 21:51","Justin Bieber","Ghost",153190
"2023-01-17 21:54","Paramore","Hard Times",182693
"2023-01-17 21:59","SB19","What?",270192
"2023-01-17 22:01","The Kid LAROI","STAY (with Justin Bieber)",141805
"2023-01-17 22:04","Charlie Puth","Light Switch",187703
"2023-01-17 22:09","mrld","Ligaya",248800
"2023-01-17 23:28","Zack Tabudlo","Pano",2368
"2023-01-17 23:28","Moira Dela Torre","Kumpas - Theme of “2 Good 2 Be True”",173557
"2023-01-18 02:06","Harry Styles","As It Was",3554
"2023-01-18 03:52","Zack Tabudlo","Habang Buhay",2104
"2023-01-18 03:52","Charlie Puth","Left and Right (Feat. Jung Kook of BTS)",3134
"2023-01-18 03:52","Harry Styles","As It Was",414
"2023-01-18 04:00","Joji","Glimpse of Us",233456
"2023-01-18 04:03","Paramore","Rose-Colored Boy",212853
"2023-01-18 04:07","NIKI","Every Summertime",215686
"2023-01-18 22:27","Sam Concepcion","Diwata (Miss Universe Philippines 2021)",133467
"2023-01-18 22:27","Owl City","Alligator Sky",520
"2023-01-18 22:27","The 1975","I Couldn't Be More In Love",0
"2023-01-18 22:28","Owl City","Alligator Sky",2100
"2023-01-18 22:29","SZA","Kill Bill",1040
"2023-01-18 22:29","*NSYNC","Tearin' up My Heart - Radio Edit",520
"2023-01-18 22:29","Fall Out Boy","Our Lawyer Made Us Change The Name Of This Song So We Wouldn't Get Sued",540
"2023-01-18 22:29","The Script","No Words",520
"2023-01-18 22:30","SZA","Kill Bill",10180
"2023-01-18 22:30","SZA","Kill Bill",1040
"2023-01-18 22:31","SZA","Kill Bill",1040
"2023-01-18 22:32","SZA","Kill Bill",520
"2023-01-18 22:33","SZA","Kill Bill",520
"2023-01-18 22:35","SZA","Kill Bill",520
"2023-01-18 22:38","SZA","Kill Bill",2167
"2023-01-18 22:42","Taylor Swift","Midnight Rain",174782
"2023-01-18 22:45","NewJeans","Hype Boy",170606
"2023-01-18 22:50","Fall Out Boy","Love From The Other Side",279737
"2023-01-18 22:54","Fall Out Boy","Love From The Other Side - Edit",247320
"2023-01-18 22:54","Imagine Dragons","Demons",6512
"2023-01-18 22:59","Fall Out Boy","Love From The Other Side",279737
"2023-01-18 23:34","Fall Out Boy","Love From The Other Side - Edit",212202
"2023-01-19 02:27","Fall Out Boy","Love From The Other Side - Edit",540
"2023-01-19 02:28","Fall Out Boy","Love From The Other Side - Edit",520
"2023-01-19 02:29","Fall Out Boy","Love From The Other Side - Edit",520
"2023-01-19 02:29","Fall Out Boy","Thnks fr th Mmrs",206
"2023-01-19 02:30","Avril Lavigne","Here's to Never Growing Up",4397
"2023-01-19 02:30","Boys Like Girls","The Great Escape",5663
"2023-01-19 02:31","Boys Like Girls","The Great Escape",14354
"2023-01-19 02:35","We The Kings","Check Yes, Juliet",2600
"2023-01-19 02:44","We The Kings","Check Yes, Juliet",217442
"2023-01-19 02:48","AS IT IS","Dial Tones",124715
"2023-01-19 02:50","Twenty One Pilots","Tear in My Heart",78049
"2023-01-19 02:50","Fall Out Boy","Love From The Other Side - Edit",232
"2023-01-19 02:54","Fall Out Boy","Love From The Other Side",279737
"2023-01-19 02:55","Fall Out Boy","Love From The Other Side - Edit",22717
"2023-01-19 02:58","Fall Out Boy","Sugar, We're Goin Down",229093
"2023-01-19 03:02","The Early November","I Want To Hear You Sad",210053
"2023-01-19 03:03","My Chemical Romance","Helena",2180
"2023-01-19 03:03","The Starting Line","The Best Of Me",3973
"2023-01-19 03:03","Story Of The Year","Until the Day I Die",6569
"2023-01-19 03:03","Kevin Devine","Just Stay",1617
"2023-01-19 03:03","Mae","Embers and Envelopes",30992
"2023-01-19 03:03","Taking Back Sunday","MakeDamnSure",3877
"2023-01-19 03:03","Matchbook Romance","Promise",2210
"2023-01-19 03:03","The Downtown Fiction","I Just Wanna Run",2253
"2023-01-19 03:06","Fall Out Boy","Thnks fr th Mmrs",203506
"2023-01-19 03:07","The All-American Rejects","Swing, Swing",46947
"2023-01-19 03:42","THE POOR TRAVELER","Top 7 PET PEEVES sa Flight & Airport (PART 1) with Antoinette Jadaone • S03 E02",750788
"2023-01-19 03:46","Panic! At The Disco","I Write Sins Not Tragedies",152783
"2023-01-19 18:11","Panic! At The Disco","I Write Sins Not Tragedies",33178
"2023-01-19 18:12","Pierce The Veil","King For A Day",83289
"2023-01-19 18:13","Hidden In Plain View","Bleed for You",30279
"2023-01-19 18:13","Story Of The Year","Until the Day I Die",7722
"2023-01-19 18:16","SZA","Kill Bill",153946
"2023-01-19 18:19","Moira Dela Torre","Babalik Sa'yo (from ""2 Good 2 Be True"")",229711
"2023-01-19 18:25","Adie","Paraluman",312320
"2023-01-19 18:28","Miguel","Sure Thing",195373
"2023-01-19 18:31","Miley Cyrus","Flowers",200454
"2023-01-19 18:35","Taylor Swift","Anti-Hero",200690
"2023-01-20 02:17","NOBITA","Ikaw Lang",210023
"2023-01-20 02:20","SZA","Kill Bill",153946
"2023-01-20 02:23","Taylor Swift","Anti-Hero",200690
"2023-01-20 02:27","d4vd","Here With Me",242484
"2023-01-20 02:30","mrld","Ikaw Pa Rin",191009
